,data_referencia,tipo_titulo,codigo_selic,data_vencimento,taxa_intradiaria,pu,tipo_pu
5,2022-03-24,NTN-B,760199,2026-08-15,5.3288,3982.997876,OBSERVADO
6,2022-03-24,NTN-B,760199,2027-05-15,5.4462,4036.768387,OBSERVADO
7,2022-03-24,NTN-B,760199,2028-08-15,5.5448,3978.34232,OBSERVADO
8,2022-03-24,NTN-B,760199,2030-08-15,5.5871,3992.525166,OBSERVADO
9,2022-03-24,NTN-B,760199,2032-08-15,5.6281,3997.616939,OBSERVADO
10,2022-03-24,NTN-B,760199,2035-05-15,5.6237,4079.112328,OBSERVADO
11,2022-03-24,NTN-B,760199,2040-08-15,5.681,4027.777683,OBSERVADO
12,2022-03-24,NTN-B,760199,2045-05-15,5.7691,4061.397281,OBSERVADO
13,2022-03-24,NTN-B,760199,2050-08-15,5.7607,4019.659413,OBSERVADO
14,2022-03-24,NTN-B,760199,2055-05-15,5.7558,4088.407998,OBSERVADO
15,2022-03-24,NTN-B,760199,2060-08-15,5.7491,4041.38534,OBSERVADO
16,2022-03-24,NTN-F,950199,2023-01-01,12.8692,1002.261269,OBSERVADO
17,2022-03-24,NTN-F,950199,2025-01-01,11.9523,979.379537,OBSERVADO
18,2022-03-24,NTN-F,950199,2027-01-01,11.7412,963.035913,OBSERVADO
19,2022-03-24,NTN-F,950199,2029-01-01,11.8843,941.072825,OBSERVADO
20,2022-03-24,NTN-F,950199,2031-01-01,11.9489,923.643575,OBSERVADO
21,2022-03-24,NTN-F,950199,2033-01-01,11.9917,909.285867,OBSERVADO
22,2022-03-24,LTN,100000,2022-04-01,11.7483,997.35876,OBSERVADO
23,2022-03-24,LTN,100000,2022-07-01,12.3277,969.117776,OBSERVADO
24,2022-03-24,LTN,100000,2022-10-01,12.7183,938.768471,OBSERVADO
25,2022-03-24,LTN,100000,2023-01-01,12.8606,910.630569,OBSERVADO
26,2022-03-24,LTN,100000,2023-04-01,12.9,883.184503,OBSERVADO
27,2022-03-24,LTN,100000,2023-07-01,12.8585,858.021717,OBSERVADO
28,2022-03-24,LTN,100000,2024-01-01,12.55,811.959037,OBSERVADO
29,2022-03-24,LTN,100000,2024-04-01,12.4373,790.637043,OBSERVADO
30,2022-03-24,LTN,100000,2024-07-01,12.243,770.801599,OBSERVADO
31,2022-03-24,LTN,100000,2025-01-01,11.9565,731.376814,OBSERVADO
32,2022-03-24,LTN,100000,2025-07-01,11.9026,693.546546,OBSERVADO
0,2022-03-25,NTN-B,760199,2022-08-15,4.4821,3908.844118,OBSERVADO
1,2022-03-25,NTN-B,760100,2023-03-15,5.0893,3900.981292,MODELADO
2,2022-03-25,NTN-B,760199,2023-05-15,5.0852,3983.919432,OBSERVADO
3,2022-03-25,NTN-B,760199,2024-08-15,4.9435,3976.991186,OBSERVADO
4,2022-03-25,NTN-B,760199,2025-05-15,4.9448,4061.045415,OBSERVADO
5,2022-03-25,NTN-B,760199,2026-08-15,5.0077,4033.313119,OBSERVADO
6,2022-03-25,NTN-B,760199,2027-05-15,5.1308,4093.025799,OBSERVADO
7,2022-03-25,NTN-B,760199,2028-08-15,5.2382,4043.678456,OBSERVADO
8,2022-03-25,NTN-B,760199,2030-08-15,5.3191,4063.663782,OBSERVADO
9,2022-03-25,NTN-B,760199,2032-08-15,5.3806,4074.894184,OBSERVADO
10,2022-03-25,NTN-B,760199,2035-05-15,5.3781,4169.977996,OBSERVADO
11,2022-03-25,NTN-B,760199,2040-08-15,5.479,4120.140191,OBSERVADO
12,2022-03-25,NTN-B,760199,2045-05-15,5.5727,4161.879594,OBSERVADO
13,2022-03-25,NTN-B,760199,2050-08-15,5.5877,4117.243767,OBSERVADO
14,2022-03-25,NTN-B,760199,2055-05-15,5.583,4192.191639,OBSERVADO
15,2022-03-25,NTN-B,760199,2060-08-15,5.5805,4147.93814,OBSERVADO
16,2022-03-25,NTN-F,950199,2023-01-01,12.7497,1003.53569,OBSERVADO
17,2022-03-25,NTN-F,950199,2025-01-01,11.527,988.918208,OBSERVADO
18,2022-03-25,NTN-F,950199,2027-01-01,11.444,973.267408,OBSERVADO
19,2022-03-25,NTN-F,950199,2029-01-01,11.6523,951.11756,OBSERVADO
20,2022-03-25,NTN-F,950199,2031-01-01,11.7673,932.767244,OBSERVADO
21,2022-03-25,NTN-F,950199,2033-01-01,11.8261,918.451631,OBSERVADO
22,2022-03-25,LTN,100000,2022-04-01,11.7454,997.798995,OBSERVADO
23,2022-03-25,LTN,100000,2022-07-01,12.3183,969.586517,OBSERVADO
24,2022-03-25,LTN,100000,2022-10-01,12.6517,939.505385,OBSERVADO
25,2022-03-25,LTN,100000,2023-01-01,12.7438,911.794386,OBSERVADO
26,2022-03-25,LTN,100000,2023-04-01,12.7356,884.923974,OBSERVADO
27,2022-03-25,LTN,100000,2023-07-01,12.6048,860.875003,OBSERVADO
28,2022-03-25,LTN,100000,2024-01-01,12.1272,817.732499,OBSERVADO
29,2022-03-25,LTN,100000,2024-04-01,11.9812,797.461574,OBSERVADO
30,2022-03-25,LTN,100000,2024-07-01,11.786,778.266458,OBSERVADO
31,2022-03-25,LTN,100000,2025-01-01,11.5397,739.292164,OBSERVADO
32,2022-03-25,LTN,100000,2025-07-01,11.5065,701.89864,OBSERVADO
0,2022-03-28,NTN-B,760199,2022-08-15,4.7231,3912.794133,OBSERVADO
1,2022-03-28,NTN-B,760100,2023-03-15,5.2579,3902.526982,MODELADO
2,2022-03-28,NTN-B,760199,2023-05-15,5.2614,3984.350835,OBSERVADO
3,2022-03-28,NTN-B,760199,2024-08-15,5.0547,3975.16688,OBSERVADO
4,2022-03-28,NTN-B,760199,2025-05-15,5.0368,4058.71611,OBSERVADO
5,2022-03-28,NTN-B,760199,2026-08-15,5.0325,4037.31912,OBSERVADO
6,2022-03-28,NTN-B,760199,2027-05-15,5.1333,4100.469447,OBSERVADO
7,2022-03-28,NTN-B,760199,2028-08-15,5.2121,4056.886282,OBSERVADO
8,2022-03-28,NTN-B,760199,2030-08-15,5.303,4075.683602,OBSERVADO
9,2022-03-28,NTN-B,760199,2032-08-15,5.3685,4086.476876,OBSERVADO
10,2022-03-28,NTN-B,760199,2035-05-15,5.3845,4175.69741,OBSERVADO
11,2022-03-28,NTN-B,760199,2040-08-15,5.4411,4145.313762,OBSERVADO
12,2022-03-28,NTN-B,760199,2045-05-15,5.5481,4182.48286,OBSERVADO
13,2022-03-28,NTN-B,760199,2050-08-15,5.5537,4144.35436,OBSERVADO
14,2022-03-28,NTN-B,760199,2055-05-15,5.5499,4220.212898,OBSERVADO
15,2022-03-28,NTN-B,760199,2060-08-15,5.5497,4175.500114,OBSERVADO
16,2022-03-28,NTN-F,950199,2023-01-01,12.7342,1004.116123,OBSERVADO
17,2022-03-28,NTN-F,950199,2025-01-01,11.3678,992.781171,OBSERVADO
18,2022-03-28,NTN-F,950199,2027-01-01,11.2737,979.365977,OBSERVADO
19,2022-03-28,NTN-F,950199,2029-01-01,11.4919,958.268115,OBSERVADO
20,2022-03-28,NTN-F,950199,2031-01-01,11.6174,940.457646,OBSERVADO
21,2022-03-28,NTN-F,950199,2033-01-01,11.679,926.743913,OBSERVADO
22,2022-03-28,LTN,100000,2022-04-01,11.7604,998.236681,OBSERVADO
23,2022-03-28,LTN,100000,2022-07-01,12.3106,970.050996,OBSERVADO
24,2022-03-28,LTN,100000,2022-10-01,12.6425,939.989539,OBSERVADO
25,2022-03-28,LTN,100000,2023-01-01,12.73,912.314013,OBSERVADO
26,2022-03-28,LTN,100000,2023-04-01,12.7018,885.614764,OBSERVADO
27,2022-03-28,LTN,100000,2023-07-01,12.5486,861.821684,OBSERVADO
28,2022-03-28,LTN,100000,2024-01-01,12.0332,819.308353,OBSERVADO
29,2022-03-28,LTN,100000,2024-04-01,11.8712,799.386359,OBSERVADO
30,2022-03-28,LTN,100000,2024-07-01,11.6604,780.579106,OBSERVADO
31,2022-03-28,LTN,100000,2025-01-01,11.3809,742.528695,OBSERVADO
32,2022-03-28,LTN,100000,2025-07-01,11.3521,705.367544,OBSERVADO
0,2022-03-29,NTN-B,760199,2022-08-15,5.2038,3908.850508,OBSERVADO
1,2022-03-29,NTN-B,760100,2023-03-15,5.3125,3903.563136,MODELADO
2,2022-03-29,NTN-B,760199,2023-05-15,5.3227,3984.863257,OBSERVADO
3,2022-03-29,NTN-B,760199,2024-08-15,5.0528,3978.306296,OBSERVADO
4,2022-03-29,NTN-B,760199,2025-05-15,5.0671,4058.433596,OBSERVADO
5,2022-03-29,NTN-B,760199,2026-08-15,5.0666,4035.224896,OBSERVADO
6,2022-03-29,NTN-B,760199,2027-05-15,5.1551,4099.803606,OBSERVADO
7,2022-03-29,NTN-B,760199,2028-08-15,5.2472,4052.666257,OBSERVADO
8,2022-03-29,NTN-B,760199,2030-08-15,5.3411,4068.89609,OBSERVADO
9,2022-03-29,NTN-B,760199,2032-08-15,5.4037,4078.808945,OBSERVADO
10,2022-03-29,NTN-B,760199,2035-05-15,5.4486,4155.553255,OBSERVADO
11,2022-03-29,NTN-B,760199,2040-08-15,5.4834,4129.282834,OBSERVADO
12,2022-03-29,NTN-B,760199,2045-05-15,5.5988,4159.91166,OBSERVADO
13,2022-03-29,NTN-B,760199,2050-08-15,5.6039,4119.339014,OBSERVADO
14,2022-03-29,NTN-B,760199,2055-05-15,5.6026,4191.844911,OBSERVADO
15,2022-03-29,NTN-B,760199,2060-08-15,5.598,4148.152483,OBSERVADO
16,2022-03-29,NTN-F,950199,2023-01-01,12.7333,1004.59976,OBSERVADO
17,2022-03-29,NTN-F,950199,2025-01-01,11.3726,993.101736,OBSERVADO
18,2022-03-29,NTN-F,950199,2027-01-01,11.2339,981.114603,OBSERVADO
19,2022-03-29,NTN-F,950199,2029-01-01,11.4438,960.713836,OBSERVADO
20,2022-03-29,NTN-F,950199,2031-01-01,11.5813,942.632735,OBSERVADO
21,2022-03-29,NTN-F,950199,2033-01-01,11.6415,929.176291,OBSERVADO
22,2022-03-29,LTN,100000,2022-04-01,11.7548,998.677815,OBSERVADO
23,2022-03-29,LTN,100000,2022-07-01,12.3048,970.510936,OBSERVADO
24,2022-03-29,LTN,100000,2022-10-01,12.6329,940.47506,OBSERVADO
25,2022-03-29,LTN,100000,2023-01-01,12.735,912.717076,OBSERVADO
26,2022-03-29,LTN,100000,2023-04-01,12.714,885.938048,OBSERVADO
27,2022-03-29,LTN,100000,2023-07-01,12.568,862.039735,OBSERVADO
28,2022-03-29,LTN,100000,2024-01-01,12.0295,819.725233,OBSERVADO
29,2022-03-29,LTN,100000,2024-04-01,11.8587,799.920326,OBSERVADO
30,2022-03-29,LTN,100000,2024-07-01,11.6312,781.378875,OBSERVADO
31,2022-03-29,LTN,100000,2025-01-01,11.3461,743.486839,OBSERVADO
32,2022-03-29,LTN,100000,2025-07-01,11.3297,706.129008,OBSERVADO
0,2022-03-30,NTN-B,760199,2022-08-15,5.0467,3914.002493,OBSERVADO
1,2022-03-30,NTN-B,760100,2023-03-15,5.4918,3900.269409,MODELADO
2,2022-03-30,NTN-B,760199,2023-05-15,5.4722,3981.823633,OBSERVADO
3,2022-03-30,NTN-B,760199,2024-08-15,5.2231,3966.920952,OBSERVADO
4,2022-03-30,NTN-B,760199,2025-05-15,5.1786,4049.303964,OBSERVADO
5,2022-03-30,NTN-B,760199,2026-08-15,5.1566,4024.788899,OBSERVADO
6,2022-03-30,NTN-B,760199,2027-05-15,5.2283,4090.332811,OBSERVADO
7,2022-03-30,NTN-B,760199,2028-08-15,5.313,4042.123723,OBSERVADO
8,2022-03-30,NTN-B,760199,2030-08-15,5.3895,4059.47791,OBSERVADO
9,2022-03-30,NTN-B,760199,2032-08-15,5.4582,4065.298786,OBSERVADO
10,2022-03-30,NTN-B,760199,2035-05-15,5.4864,4145.052141,OBSERVADO
11,2022-03-30,NTN-B,760199,2040-08-15,5.5301,4111.385559,OBSERVADO
12,2022-03-30,NTN-B,760199,2045-05-15,5.6315,4146.601276,OBSERVADO
13,2022-03-30,NTN-B,760199,2050-08-15,5.6389,4103.012483,OBSERVADO
14,2022-03-30,NTN-B,760199,2055-05-15,5.635,4175.821839,OBSERVADO
15,2022-03-30,NTN-B,760199,2060-08-15,5.633,4129.425239,OBSERVADO
16,2022-03-30,NTN-F,950199,2023-01-01,12.7964,1004.66484,OBSERVADO
17,2022-03-30,NTN-F,950199,2025-01-01,11.5337,990.059604,OBSERVADO
18,2022-03-30,NTN-F,950199,2027-01-01,11.4278,975.061284,OBSERVADO
19,2022-03-30,NTN-F,950199,2029-01-01,11.582,955.307418,OBSERVADO
20,2022-03-30,NTN-F,950199,2031-01-01,11.6983,937.341849,OBSERVADO
21,2022-03-30,NTN-F,950199,2033-01-01,11.7364,924.4689,OBSERVADO
22,2022-03-30,LTN,100000,2022-04-01,11.7465,999.118938,OBSERVADO
23,2022-03-30,LTN,100000,2022-07-01,12.3277,970.907685,OBSERVADO
24,2022-03-30,LTN,100000,2022-10-01,12.6766,940.732319,OBSERVADO
25,2022-03-30,LTN,100000,2023-01-01,12.7996,912.754937,OBSERVADO
26,2022-03-30,LTN,100000,2023-04-01,12.815,885.559083,OBSERVADO
27,2022-03-30,LTN,100000,2023-07-01,12.7138,861.050523,OBSERVADO
28,2022-03-30,LTN,100000,2024-01-01,12.2301,817.537126,OBSERVADO
29,2022-03-30,LTN,100000,2024-04-01,12.0636,797.369692,OBSERVADO
30,2022-03-30,LTN,100000,2024-07-01,11.8292,778.625813,OBSERVADO
31,2022-03-30,LTN,100000,2025-01-01,11.5409,740.232028,OBSERVADO
32,2022-03-30,LTN,100000,2025-07-01,11.495,703.044055,OBSERVADO
0,2022-03-31,NTN-B,760199,2022-08-15,5.5906,3909.39403,OBSERVADO
1,2022-03-31,NTN-B,760100,2023-03-15,5.6747,3896.916593,MODELADO
2,2022-03-31,NTN-B,760199,2023-05-15,5.6555,3977.477434,OBSERVADO
3,2022-03-31,NTN-B,760199,2024-08-15,5.3089,3962.713759,OBSERVADO
4,2022-03-31,NTN-B,760199,2025-05-15,5.2484,4044.766468,OBSERVADO
5,2022-03-31,NTN-B,760199,2026-08-15,5.23,4016.885984,OBSERVADO
6,2022-03-31,NTN-B,760199,2027-05-15,5.2791,4084.740765,OBSERVADO
7,2022-03-31,NTN-B,760199,2028-08-15,5.3485,4037.872878,OBSERVADO
8,2022-03-31,NTN-B,760199,2030-08-15,5.4085,4057.670152,OBSERVADO
9,2022-03-31,NTN-B,760199,2032-08-15,5.4711,4064.482368,OBSERVADO
10,2022-03-31,NTN-B,760199,2035-05-15,5.4814,4150.030308,OBSERVADO
11,2022-03-31,NTN-B,760199,2040-08-15,5.539,4110.544259,OBSERVADO
12,2022-03-31,NTN-B,760199,2045-05-15,5.6376,4146.728825,OBSERVADO
13,2022-03-31,NTN-B,760199,2050-08-15,5.6393,4105.956282,OBSERVADO
14,2022-03-31,NTN-B,760199,2055-05-15,5.64,4176.081801,OBSERVADO
15,2022-03-31,NTN-B,760199,2060-08-15,5.639,4128.869041,OBSERVADO
16,2022-03-31,NTN-F,950199,2023-01-01,12.7705,1005.313586,OBSERVADO
17,2022-03-31,NTN-F,950199,2025-01-01,11.5126,990.941019,OBSERVADO
18,2022-03-31,NTN-F,950199,2027-01-01,11.385,976.901645,OBSERVADO
19,2022-03-31,NTN-F,950199,2029-01-01,11.5105,958.726378,OBSERVADO
20,2022-03-31,NTN-F,950199,2031-01-01,11.6065,942.221055,OBSERVADO
21,2022-03-31,NTN-F,950199,2033-01-01,11.642,929.961688,OBSERVADO
22,2022-03-31,LTN,100000,2022-07-01,12.3435,971.321523,OBSERVADO
23,2022-03-31,LTN,100000,2022-10-01,12.676,941.180518,OBSERVADO
24,2022-03-31,LTN,100000,2023-01-01,12.7741,913.34697,OBSERVADO
25,2022-03-31,LTN,100000,2023-04-01,12.7861,886.210838,OBSERVADO
26,2022-03-31,LTN,100000,2023-07-01,12.6846,861.737718,OBSERVADO
27,2022-03-31,LTN,100000,2024-01-01,12.1869,818.46028,OBSERVADO
28,2022-03-31,LTN,100000,2024-04-01,12.0447,797.997173,OBSERVADO
29,2022-03-31,LTN,100000,2024-07-01,11.8039,779.365206,OBSERVADO
30,2022-03-31,LTN,100000,2025-01-01,11.5287,740.775721,OBSERVADO
31,2022-03-31,LTN,100000,2025-07-01,11.4955,703.337483,OBSERVADO
0,2022-04-01,NTN-B,760199,2022-08-15,5.5374,3913.130596,OBSERVADO
1,2022-04-01,NTN-B,760100,2023-03-15,5.6732,3899.975515,MODELADO
2,2022-04-01,NTN-B,760199,2023-05-15,5.6501,3980.763142,OBSERVADO
3,2022-04-01,NTN-B,760199,2024-08-15,5.2568,3970.085544,OBSERVADO
4,2022-04-01,NTN-B,760199,2025-05-15,5.1971,4053.397179,OBSERVADO
5,2022-04-01,NTN-B,760199,2026-08-15,5.1668,4029.327994,OBSERVADO
6,2022-04-01,NTN-B,760199,2027-05-15,5.2034,4100.779508,OBSERVADO
7,2022-04-01,NTN-B,760199,2028-08-15,5.2943,4052.121605,OBSERVADO
8,2022-04-01,NTN-B,760199,2030-08-15,5.3594,4073.438031,OBSERVADO
9,2022-04-01,NTN-B,760199,2032-08-15,5.4344,4078.765199,OBSERVADO
10,2022-04-01,NTN-B,760199,2035-05-15,5.4518,4163.922345,OBSERVADO
11,2022-04-01,NTN-B,760199,2040-08-15,5.5032,4129.815288,OBSERVADO
12,2022-04-01,NTN-B,760199,2045-05-15,5.6192,4159.200009,OBSERVADO
13,2022-04-01,NTN-B,760199,2050-08-15,5.6321,4113.12427,OBSERVADO
14,2022-04-01,NTN-B,760199,2055-05-15,5.6249,4188.255174,OBSERVADO
15,2022-04-01,NTN-B,760199,2060-08-15,5.6246,4141.043438,OBSERVADO
16,2022-04-01,NTN-F,950199,2023-01-01,12.7159,1006.146975,OBSERVADO
17,2022-04-01,NTN-F,950199,2025-01-01,11.3926,993.945662,OBSERVADO
18,2022-04-01,NTN-F,950199,2027-01-01,11.2887,980.527067,OBSERVADO
19,2022-04-01,NTN-F,950199,2029-01-01,11.3915,964.16769,OBSERVADO
20,2022-04-01,NTN-F,950199,2031-01-01,11.5047,947.621251,OBSERVADO
21,2022-04-01,NTN-F,950199,2033-01-01,11.5516,935.277143,OBSERVADO
22,2022-04-01,LTN,100000,2022-07-01,12.3328,971.793023,OBSERVADO
23,2022-04-01,LTN,100000,2022-10-01,12.6325,941.809622,OBSERVADO
24,2022-04-01,LTN,100000,2023-01-01,12.714,914.148189,OBSERVADO
25,2022-04-01,LTN,100000,2023-04-01,12.7141,887.200447,OBSERVADO
26,2022-04-01,LTN,100000,2023-07-01,12.5899,863.046973,OBSERVADO
27,2022-04-01,LTN,100000,2024-01-01,12.05,820.573485,OBSERVADO
28,2022-04-01,LTN,100000,2024-04-01,11.8975,800.438355,OBSERVADO
29,2022-04-01,LTN,100000,2024-07-01,11.6665,781.851577,OBSERVADO
30,2022-04-01,LTN,100000,2025-01-01,11.3787,743.840507,OBSERVADO
31,2022-04-01,LTN,100000,2025-07-01,11.3625,706.359355,OBSERVADO
0,2022-04-04,NTN-B,760199,2022-08-15,5.5938,3915.368823,OBSERVADO
1,2022-04-04,NTN-B,760100,2023-03-15,5.6194,3904.836609,MODELADO
2,2022-04-04,NTN-B,760199,2023-05-15,5.6016,3985.773664,OBSERVADO
3,2022-04-04,NTN-B,760199,2024-08-15,5.1457,3982.414218,OBSERVADO
4,2022-04-04,NTN-B,760199,2025-05-15,5.0733,4069.93827,OBSERVADO
5,2022-04-04,NTN-B,760199,2026-08-15,5.0522,4049.490647,OBSERVADO
6,2022-04-04,NTN-B,760199,2027-05-15,5.0978,4122.021327,OBSERVADO
7,2022-04-04,NTN-B,760199,2028-08-15,5.1865,4077.545516,OBSERVADO
8,2022-04-04,NTN-B,760199,2030-08-15,5.2387,4107.916307,OBSERVADO
9,2022-04-04,NTN-B,760199,2032-08-15,5.3427,4109.976199,OBSERVADO
10,2022-04-04,NTN-B,760199,2035-05-15,5.3517,4203.637254,OBSERVADO
11,2022-04-04,NTN-B,760199,2040-08-15,5.4362,4163.397603,OBSERVADO
12,2022-04-04,NTN-B,760199,2045-05-15,5.5327,4206.453603,OBSERVADO
13,2022-04-04,NTN-B,760199,2050-08-15,5.5331,4171.966907,OBSERVADO
14,2022-04-04,NTN-B,760199,2055-05-15,5.5333,4246.491532,OBSERVADO
15,2022-04-04,NTN-B,760199,2060-08-15,5.5316,4203.117432,OBSERVADO
16,2022-04-04,NTN-F,950199,2023-01-01,12.6863,1006.815989,OBSERVADO
17,2022-04-04,NTN-F,950199,2025-01-01,11.2589,997.249808,OBSERVADO
18,2022-04-04,NTN-F,950199,2027-01-01,11.0903,987.594272,OBSERVADO
19,2022-04-04,NTN-F,950199,2029-01-01,11.1794,973.63004,OBSERVADO
20,2022-04-04,NTN-F,950199,2031-01-01,11.2699,959.684336,OBSERVADO
21,2022-04-04,NTN-F,950199,2033-01-01,11.3047,949.288751,OBSERVADO
22,2022-04-04,LTN,100000,2022-07-01,12.3481,972.209548,OBSERVADO
23,2022-04-04,LTN,100000,2022-10-01,12.6158,942.324183,OBSERVADO
24,2022-04-04,LTN,100000,2023-01-01,12.685,914.758041,OBSERVADO
25,2022-04-04,LTN,100000,2023-04-01,12.6645,888.011133,OBSERVADO
26,2022-04-04,LTN,100000,2023-07-01,12.5385,863.941477,OBSERVADO
27,2022-04-04,LTN,100000,2024-01-01,11.9658,822.014928,OBSERVADO
28,2022-04-04,LTN,100000,2024-04-01,11.7987,802.194627,OBSERVADO
29,2022-04-04,LTN,100000,2024-07-01,11.5508,784.001243,OBSERVADO
30,2022-04-04,LTN,100000,2025-01-01,11.24,746.70568,OBSERVADO
31,2022-04-04,LTN,100000,2025-07-01,11.2025,709.946585,OBSERVADO
0,2022-04-05,NTN-B,760199,2022-08-15,5.6185,3918.050811,OBSERVADO
1,2022-04-05,NTN-B,760100,2023-03-15,5.8908,3898.566112,MODELADO
2,2022-04-05,NTN-B,760199,2023-05-15,5.8591,3978.585346,OBSERVADO
3,2022-04-05,NTN-B,760199,2024-08-15,5.319,3970.896264,OBSERVADO
4,2022-04-05,NTN-B,760199,2025-05-15,5.2252,4056.46592,OBSERVADO
5,2022-04-05,NTN-B,760199,2026-08-15,5.1633,4035.921595,OBSERVADO
6,2022-04-05,NTN-B,760199,2027-05-15,5.2046,4106.765166,OBSERVADO
7,2022-04-05,NTN-B,760199,2028-08-15,5.2777,4061.698067,OBSERVADO
8,2022-04-05,NTN-B,760199,2030-08-15,5.3145,4091.274442,OBSERVADO
9,2022-04-05,NTN-B,760199,2032-08-15,5.402,4094.895802,OBSERVADO
10,2022-04-05,NTN-B,760199,2035-05-15,5.4292,4178.501462,OBSERVADO
11,2022-04-05,NTN-B,760199,2040-08-15,5.5028,4136.326016,OBSERVADO
12,2022-04-05,NTN-B,760199,2045-05-15,5.5929,4178.936181,OBSERVADO
13,2022-04-05,NTN-B,760199,2050-08-15,5.5919,4141.946304,OBSERVADO
14,2022-04-05,NTN-B,760199,2055-05-15,5.5928,4213.865027,OBSERVADO
15,2022-04-05,NTN-B,760199,2060-08-15,5.5927,4167.478246,OBSERVADO
16,2022-04-05,NTN-F,950199,2023-01-01,12.7367,1006.969795,OBSERVADO
17,2022-04-05,NTN-F,950199,2025-01-01,11.3905,994.842178,OBSERVADO
18,2022-04-05,NTN-F,950199,2027-01-01,11.171,985.295244,OBSERVADO
19,2022-04-05,NTN-F,950199,2029-01-01,11.2452,971.220328,OBSERVADO
20,2022-04-05,NTN-F,950199,2031-01-01,11.322,957.487978,OBSERVADO
21,2022-04-05,NTN-F,950199,2033-01-01,11.3534,946.985584,OBSERVADO
22,2022-04-05,LTN,100000,2022-07-01,12.3637,972.62669,OBSERVADO
23,2022-04-05,LTN,100000,2022-10-01,12.6742,942.526155,OBSERVADO
24,2022-04-05,LTN,100000,2023-01-01,12.7375,914.875381,OBSERVADO
25,2022-04-05,LTN,100000,2023-04-01,12.7247,887.960734,OBSERVADO
26,2022-04-05,LTN,100000,2023-07-01,12.6202,863.572767,OBSERVADO
27,2022-04-05,LTN,100000,2024-01-01,12.0896,820.812818,OBSERVADO
28,2022-04-05,LTN,100000,2024-04-01,11.929,800.708188,OBSERVADO
29,2022-04-05,LTN,100000,2024-07-01,11.69,782.170758,OBSERVADO
30,2022-04-05,LTN,100000,2025-01-01,11.3737,744.568493,OBSERVADO
31,2022-04-05,LTN,100000,2025-07-01,11.3281,707.667069,OBSERVADO
0,2022-04-06,NTN-B,760199,2022-08-15,5.3646,3924.439484,OBSERVADO
1,2022-04-06,NTN-B,760100,2023-03-15,5.6705,3909.111068,MODELADO
2,2022-04-06,NTN-B,760199,2023-05-15,5.6785,3988.852229,OBSERVADO
3,2022-04-06,NTN-B,760199,2024-08-15,5.2996,3975.52773,OBSERVADO
4,2022-04-06,NTN-B,760199,2025-05-15,5.2324,4058.748562,OBSERVADO
5,2022-04-06,NTN-B,760199,2026-08-15,5.2102,4031.983058,OBSERVADO
6,2022-04-06,NTN-B,760199,2027-05-15,5.2734,4098.10457,OBSERVADO
7,2022-04-06,NTN-B,760199,2028-08-15,5.3299,4053.995083,OBSERVADO
8,2022-04-06,NTN-B,760199,2030-08-15,5.3519,4084.679099,OBSERVADO
9,2022-04-06,NTN-B,760199,2032-08-15,5.4387,4086.799524,OBSERVADO
10,2022-04-06,NTN-B,760199,2035-05-15,5.4695,4167.053314,OBSERVADO
11,2022-04-06,NTN-B,760199,2040-08-15,5.539,4123.172957,OBSERVADO
12,2022-04-06,NTN-B,760199,2045-05-15,5.6175,4169.678601,OBSERVADO
13,2022-04-06,NTN-B,760199,2050-08-15,5.6313,4123.087519,OBSERVADO
14,2022-04-06,NTN-B,760199,2055-05-15,5.6319,4193.779982,OBSERVADO
15,2022-04-06,NTN-B,760199,2060-08-15,5.6263,4149.557871,OBSERVADO
16,2022-04-06,NTN-F,950199,2023-01-01,12.7818,1007.161153,OBSERVADO
17,2022-04-06,NTN-F,950199,2025-01-01,11.6027,990.735902,OBSERVADO
18,2022-04-06,NTN-F,950199,2027-01-01,11.4167,977.524437,OBSERVADO
19,2022-04-06,NTN-F,950199,2029-01-01,11.4825,961.563825,OBSERVADO
20,2022-04-06,NTN-F,950199,2031-01-01,11.5284,947.686364,OBSERVADO
21,2022-04-06,NTN-F,950199,2033-01-01,11.5744,935.253973,OBSERVADO
22,2022-04-06,LTN,100000,2022-07-01,12.3735,973.056845,OBSERVADO
23,2022-04-06,LTN,100000,2022-10-01,12.694,942.891051,OBSERVADO
24,2022-04-06,LTN,100000,2023-01-01,12.7822,915.042972,OBSERVADO
25,2022-04-06,LTN,100000,2023-04-01,12.8087,887.729253,OBSERVADO
26,2022-04-06,LTN,100000,2023-07-01,12.7337,862.910217,OBSERVADO
27,2022-04-06,LTN,100000,2024-01-01,12.235,819.349111,OBSERVADO
28,2022-04-06,LTN,100000,2024-04-01,12.0887,798.821466,OBSERVADO
29,2022-04-06,LTN,100000,2024-07-01,11.8506,780.023806,OBSERVADO
30,2022-04-06,LTN,100000,2025-01-01,11.5865,741.009348,OBSERVADO
31,2022-04-06,LTN,100000,2025-07-01,11.5543,703.358883,OBSERVADO
0,2022-04-07,NTN-B,760199,2022-08-15,5.4886,3925.794261,OBSERVADO
1,2022-04-07,NTN-B,760100,2023-03-15,5.7027,3911.036338,MODELADO
2,2022-04-07,NTN-B,760199,2023-05-15,5.7251,3990.087207,OBSERVADO
3,2022-04-07,NTN-B,760199,2024-08-15,5.317,3977.08951,OBSERVADO
4,2022-04-07,NTN-B,760199,2025-05-15,5.2115,4064.078884,OBSERVADO
5,2022-04-07,NTN-B,760199,2026-08-15,5.1802,4039.486229,OBSERVADO
